level,latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s],u_norm,v_norm,w_norm,mag,mag_norm
2,32.81227,-96.89856,169.04144,-10.71816,4.75743,0.07022,0.28212825091118476,0.2160446239393608,0.345068699695885,11.726765318658849,0.2965355729003573
2,32.84069,-97.63337,307.85394,8.53184,5.44493,-0.06712,0.7644685812278655,0.2331416805101016,0.33101041729576136,10.12146538723025,0.2549437588526787
2,32.84073,-97.60141,286.29144,5.03184,2.81993,0.05427,0.6767703393521054,0.16786200996727313,0.34343603911424836,5.768393556563213,0.14215975470949777
2,32.84075,-97.56946,280.94769,0.84434,0.94493,0.05967,0.5718456571078924,0.12123367386525283,0.34398878940521,1.2686068143439875,0.025574504954931437
2,32.84077,-97.5375,272.60394,-2.03066,0.81993,0.02731,0.49980781556708936,0.11812511812511814,0.34067638210604,2.1901166810469257,0.04944996041882175
2,32.84077,-97.50554,248.44769,-0.21816,2.06993,-0.06955,0.5452229765384652,0.149210675526465,0.3307616796648286,2.0825564081195975,0.046663174732903365
2,32.84077,-97.47358,235.85394,4.65684,2.38243,-0.02917,0.6673740991511311,0.15698206487680172,0.33489502350724154,5.230963809796432,0.12823545455001123
2,32.84076,-97.44163,263.79144,5.84434,2.50743,0.08104,0.6971288597875498,0.1600906206169364,0.3461762475011081,6.360037949737407,0.1574887054566356
2,32.84074,-97.40967,267.07269,2.21934,3.81993,0.0731,0.6062985378447981,0.19273045588835064,0.3453634998510645,4.418447561135019,0.1071839213982166
2,32.84071,-97.37771,260.88519,-1.53066,4.31993,0.07855,0.5123361358350551,0.2051646788488894,0.34592136820027575,4.583763229378237,0.111467095151685
2,32.84067,-97.34575,248.69769,-3.28066,3.19493,0.06502,0.46848701489717504,0.1771876771876772,0.344536421637922,4.579796430071974,0.11136431910598761
2,32.84062,-97.31379,234.60394,-5.21816,1.31993,0.08921,0.4199397738588078,0.1305593410856569,0.3470125382191,5.383248778813775,0.1321810151207323
2,32.84056,-97.28184,225.57269,-7.34316,-0.05507,0.06767,0.3666944127199534,0.09636522794417532,0.3448076787251531,7.3436782826727915,0.18297390296788016
2,32.84049,-97.24988,224.76019,-7.21816,-0.61757,0.00304,0.36982649278694485,0.08237672711356922,0.33819207663166256,7.244531436338723,0.180405101265839
2,32.84041,-97.21792,224.38519,-5.21816,-0.86757,-0.0158,0.4199397738588078,0.07615961563329984,0.3362635922831965,5.289812957988212,0.12976018072767861
2,32.84032,-97.18596,223.94769,-4.84316,-1.30507,-0.00235,0.4293360140597821,0.06527967054282845,0.3376403499523509,5.015915869808823,0.12266376432802187
2,32.84023,-97.15401,224.07269,-6.15566,-1.30507,-0.01044,0.39644917335637203,0.06527967054282845,0.3368122481275584,6.292492887091729,0.15573867629984262
2,32.84012,-97.12205,219.94769,-6.78066,-0.55507,-0.0239,0.3807887730214149,0.08393100498363656,0.3354344668467541,6.803383272350604,0.16897536651979675
2,32.84001,-97.09009,219.97894,-6.53066,-0.18007,0.00574,0.38705293315539774,0.09325667220404063,0.33846845177714335,6.533144586498909,0.16197373588966885
2,32.83988,-97.05813,204.07269,-6.03066,0.19493,0.02456,0.3995812534233635,0.1025823394244447,0.3403948889023096,6.033859538810959,0.1490377290702185
2,32.83975,-97.02618,200.51019,-5.65566,0.75743,0.00304,0.4089774936243378,0.1165708402550508,0.33819207663166256,5.706154526658037,0.14054719987931083
2,32.83961,-96.99422,209.79144,-5.90566,1.50743,0.01112,0.40271333349035493,0.13522217469585893,0.33901915484480516,6.095021648435713,0.150622381907033
2,32.83946,-96.96226,204.38519,-6.78066,2.25743,0.04344,0.3807887730214149,0.15387350913666703,0.3423274676973754,7.146693450407678,0.17787021090798413
2,32.83929,-96.93031,191.19769,-8.34316,3.06993,0.08112,0.34163777218402197,0.1740791214475425,0.3461844363943075,8.890408845767443,0.22304823967132953
2,32.83912,-96.89835,172.29144,-10.78066,3.25743,0.07298,0.280562210877689,0.17874195505774454,0.3453512165112654,11.262273585777429,0.284501028200978
2,32.86754,-97.63342,326.54144,5.78184,3.63243,0.06798,0.695562819754054,0.1880676222781486,0.3448394106863009,6.828531523753844,0.16962693410259544
2,32.86758,-97.60145,322.66644,2.59434,1.19493,0.03553,0.6156947780457724,0.1274507853455222,0.3415177908822816,2.856522382443379,0.06671590647049074
2,32.8676,-97.56948,299.51019,0.21934,0.50743,0.02466,0.5561852567729352,0.11035372877478142,0.3404051250188089,0.5533564457924025,0.007043039436299625
2,32.86762,-97.53751,268.54144,-1.15566,1.25743,0.01112,0.5217323760360294,0.12900506321558955,0.33901915484480516,1.7078653035002496,0.036955280000248315
2,32.86763,-97.50554,241.47894,0.15684,2.31993,-0.03459,0.5546192167394395,0.15542778700673437,0.3343402259929801,2.325482844185267,0.05295717061385815
2,32.86762,-97.47357,240.54144,3.90684,1.50743,0.00304,0.6485816187491825,0.13522217469585893,0.33819207663166256,4.187571280838094,0.10120213373964251
2,32.86761,-97.4416,279.35394,5.46934,1.44493,0.06236,0.6877326195865754,0.13366789682579158,0.3442641409390409,5.657330776090435,0.13928222234149285
2,32.86759,-97.40964,282.44769,2.21934,2.63243,0.07053,0.6062985378447981,0.1631991763570711,0.3451004316570328,3.4438542683162416,0.08193312420235545
2,32.86756,-97.37767,272.69769,-2.40566,2.19493,0.07057,0.49041157536611507,0.1523192312665997,0.3451045261036325,3.257283817139673,0.07709925897866376
2,32.86752,-97.3457,249.88519,-5.03066,0.81993,0.07047,0.42463789395929497,0.11812511812511814,0.3450942899871332,5.09752795592138,0.12477825685566798
2,32.86747,-97.31373,235.94769,-6.90566,-0.74257,0.05155,0.37765669295442345,0.07926817137343453,0.34315761674546774,6.945661065946135,0.17266165057082333
2,32.86741,-97.28176,233.41644,-8.28066,-1.43007,0.00035,0.3432038122175177,0.06217111480269375,0.3379167250978317,8.403239277980841,0.21042613356120446
2,32.86734,-97.24979,238.22894,-7.53066,-1.05507,-0.05357,0.36199629261946625,0.07149678202309782,0.332397411081415,7.604398890471225,0.1897289291319316
2,32.86726,-97.21782,243.13519,-5.40566,-0.30507,-0.04011,0.4152416537583207,0.09014811646390594,0.33377519236221936,5.414410083527105,0.13298837526929122
2,32.86718,-97.18585,236.16644,-4.65566,0.31993,-0.01044,0.43403413416026926,0.10569089516457938,0.3368122481275584,4.666651286961562,0.11361464690216128
2,32.86708,-97.15389,229.97894,-5.46816,1.06993,0.00035,0.4136756137248249,0.1243422296053875,0.3379167250978317,5.571851049067985,0.13706752286910193
2,32.86697,-97.12192,221.85394,-6.46816,1.31993,0.0192,0.3886189731888935,0.1305593410856569,0.3398462330579477,6.601490561267205,0.16374451592760267
2,32.86686,-97.08995,213.44769,-7.09316,0.63243,0.0165,0.3729585728539363,0.1134622845149161,0.3395698579124669,7.121317205440297,0.17721273622599595
2,32.86673,-97.05798,208.72894,-6.78066,0.00743,-0.01041,0.3807887730214149,0.09791950581424266,0.3368153189625082,6.780672061720726,0.16838694037535976
2,32.8666,-97.02601,212.69769,-6.03066,0.06993,-0.01042,0.3995812534233635,0.09947378368431001,0.3368142953508583,6.0310744330425905,0.14896556959462565
2,32.86646,-96.99404,205.91644,-5.71816,0.50743,0.02188,0.4074114535908421,0.11035372877478142,0.34012056098012866,5.740672236323896,0.14144152132894577
2,32.86631,-96.96208,189.72894,-6.34316,0.94493,0.05413,0.3917510532558849,0.12123367386525283,0.34342170855114934,6.413384562569128,0.15887086610931556
2,32.86614,-96.93011,174.35394,-8.34316,1.19493,0.07295,0.34163777218402197,0.1274507853455222,0.3453481456763156,8.42861187818018,0.21108351381067464
2,32.86597,-96.89814,175.35394,-11.34316,1.25743,0.02728,0.26646785057622757,0.12900506321558955,0.3406733112710903,11.412675110985155,0.28839779051090975
2,32.8944,-97.63347,309.29144,3.21934,1.06993,0.0355,0.6313551783807296,0.1243422296053875,0.3415147200473318,3.392662743406718,0.0806067998543819
2,32.89443,-97.60149,303.13519,1.78184,0.25743,0.00305,0.5953362576103282,0.10413661729451204,0.3381931002433125,1.8003425487945344,0.039351278601268955
2,32.89446,-97.56951,277.69769,0.90684,0.56993,0.00304,0.5734116971413881,0.11190800664484876,0.33819207663166256,1.071068733602097,0.02045647874643318
2,32.89447,-97.53752,258.97894,-0.40566,1.25743,0.0165,0.540524856437978,0.12900506321558955,0.3395698579124669,1.3213487391676735,0.026940998709049535
2,32.89448,-97.50554,241.41644,-0.46816,1.50743,0.00573,0.5389588164044823,0.13522217469585893,0.3384674281654934,1.578465021278584,0.03360264017854779
2,32.89447,-97.47356,251.63519,2.53184,0.56993,-0.02387,0.6141287380122767,0.11190800664484876,0.33543753768170387,2.5953041762768385,0.059947987999904195
2,32.89446,-97.44158,269.26019,4.96934,1.50743,0.02729,0.6752042993186097,0.13522217469585893,0.3406743348827402,5.193017425793986,0.1272522993674112
2,32.89444,-97.4096,289.35394,1.59434,2.88243,0.05978,0.590638137509841,0.16941628783734047,0.3440000491333592,3.2945252144884245,0.0780641486189608
2,32.89441,-97.37762,271.04144,-4.03066,1.63243,0.07058,0.44969453449522645,0.13833073043599362,0.34510554971528246,4.34925617512926,0.1053912375488554
2,32.89437,-97.34564,254.13519,-6.96816,0.13243,0.03544,0.37609065292092775,0.10102806155437735,0.34150857837743226,6.9695084105050045,0.17327951287867305
2,32.89432,-97.31366,249.10394,-8.21816,-0.36757,-0.00235,0.3447698522510134,0.0885938385938386,0.3376403499523509,8.226376299015259,0.20584377982839852
2,32.89426,-97.28168,248.32269,-8.40566,0.00743,-0.04822,0.3400717321505263,0.09791950581424266,0.33294504331412694,8.405801592287316,0.21049252071919294
2,32.89419,-97.2497,255.41644,-6.90566,1.00743,-0.05632,0.37765669295442345,0.12278795173532016,0.3321159178776846,6.978984681377371,0.17352503415994422
2,32.89411,-97.21772,248.76019,-4.96816,1.69493,-0.02661,0.42620393399279066,0.13988500830606096,0.33515706808962337,5.249391353538046,0.1287128949072002
2,32.89403,-97.18574,242.47894,-4.46816,2.06993,-0.00504,0.4387322542607564,0.149210675526465,0.33736499841852,4.924336441806144,0.12029102733008869
2,32.89393,-97.15376,237.13519,-5.59316,2.44493,0.02731,0.4105435336578335,0.15853634274686906,0.34067638210604,6.104249939722325,0.1508614782700591
2,32.89383,-97.12179,227.16644,-7.34316,2.06993,0.04886,0.3666944127199534,0.149210675526465,0.34288226521163684,7.629482045991065,0.19037881014150826
2,32.89371,-97.08981,217.04144,-8.09316,1.25743,0.00035,0.34790193231800487,0.12900506321558955,0.3379167250978317,8.190260625462415,0.20490805663473977
2,32.89359,-97.05783,220.22894,-7.28066,0.56993,-0.01581,0.36826045275344915,0.11190800664484876,0.3362625686715466,7.302950102294278,0.1819186740529347
2,32.89345,-97.02585,206.54144,-6.15566,0.13243,0.01918,0.39644917335637203,0.10102806155437735,0.3398441858346478,6.157114227696283,0.15223114233851703
2,32.89331,-96.99387,193.60394,-5.84316,0.00743,0.01917,0.4042793735238506,0.09791950581424266,0.3398431622229979,5.843196169854304,0.14409782018958206
2,32.89316,-96.96189,186.97894,-6.65566,-0.05507,0.038,0.3839208530884063,0.09636522794417532,0.34177062295981403,6.655996299615858,0.16515670843415262
2,32.893,-96.92991,174.85394,-8.78066,-0.11757,0.04877,0.330675491949552,0.09481095007410797,0.34287305270678753,8.781582502795267,0.22022865129923042
2,32.92125,-97.63351,311.47894,2.21934,-0.18007,-0.01047,0.6062985378447981,0.09325667220404063,0.3368091772926086,2.2266577782407424,0.05039670593959858
2,32.92128,-97.60152,287.60394,2.28184,0.25743,-0.02933,0.6078645778782938,0.10413661729451204,0.3348786457208427,2.296502610362113,0.05220631996431119
2,32.92131,-97.56953,267.97894,1.78184,0.81993,-0.00234,0.5953362576103282,0.11812511812511814,0.33764137356400087,1.9614393862926278,0.04352514641108504
2,32.92133,-97.53754,254.26019,-0.21816,1.06993,0.03532,0.5452229765384652,0.1243422296053875,0.3414962950376331,1.0925161293546197,0.021012160633961854
2,32.92133,-97.50555,243.35394,-1.15566,0.75743,-0.00503,0.5217323760360294,0.1165708402550508,0.33736602203016997,1.3817653713275637,0.028506336924659446
2,32.92133,-97.47356,276.76019,2.21934,0.69493,-0.0482,0.6062985378447981,0.11501656238498345,0.3329470905374268,2.3260956516231226,0.052973047879223537
2,32.92132,-97.44156,288.26019,5.21934,2.81993,0.00844,0.6814684594525926,0.16786200996727313,0.33874482692262414,5.932418265269232,0.14640948091340675
2,32.92129,-97.40957,289.13519,0.84434,4.00743,0.08681,0.5718456571078924,0.19739328949855267,0.346766871423117,4.09633265453381,0.09883822659374462
2,32.92126,-97.37758,273.04144,-5.84316,1.69493,0.0733,0.4042793735238506,0.13988500830606096,0.34538397208406313,6.084462127460405,0.15034879463263082
2,32.92122,-97.34559,272.60394,-8.09316,0.06993,0.00305,0.34790193231800487,0.09947378368431001,0.3381931002433125,8.093462688676583,0.20240011297376145
2,32.92117,-97.3136,270.94769,-8.09316,0.25743,0.01116,0.34790193231800487,0.10413661729451204,0.3390232492914048,8.097260866249771,0.20249852018866957
2,32.92111,-97.28161,265.97894,-7.53066,1.25743,0.01115,0.36199629261946625,0.12900506321558955,0.33902222567975493,7.634925969713131,0.19051985709398428
2,32.92105,-97.24962,256.32269,-6.28066,2.00743,0.01384,0.39331709328938064,0.14765639765639765,0.33929757721358583,6.593683097184759,0.1635422318634577
2,32.92097,-97.21763,248.38519,-5.09316,1.81993,0.02732,0.42307185392579927,0.14299356404619565,0.34067740571768995,5.408620006332484,0.1328383598053361
2,32.92088,-97.18564,241.13519,-5.15566,1.38243,0.0543,0.4215058138923035,0.13211361895572424,0.3434391099491982,5.338060624468404,0.13101023246766264
2,32.92078,-97.15364,229.72894,-6.53066,1.38243,0.0624,0.38705293315539774,0.13211361895572424,0.34426823538564055,6.675666745764051,0.16566635122576628
2,32.92068,-97.12165,228.69769,-8.09316,1.56993,0.01114,0.34790193231800487,0.13677645256592627,0.339021202068105,8.244030755043312,0.20630119020876167
2,32.92056,-97.08966,234.29144,-8.59316,1.69493,0.00575,0.3353736120500391,0.13988500830606096,0.3384694753887933,8.758722484072662,0.21963636967682298
2,32.92044,-97.05767,222.47894,-7.96816,1.44493,0.02191,0.35103401238499626,0.13366789682579158,0.34012363181507843,8.098140313590523,0.20252130584357753
2,32.92031,-97.02568,208.10394,-7.03066,0.63243,0.00843,0.374524612887432,0.1134622845149161,0.33874380331097426,7.059052259715889,0.1755995099412644
2,32.92016,-96.99369,200.66644,-6.53066,0.06993,0.01112,0.38705293315539774,0.09947378368431001,0.33901915484480516,6.531043859514343,0.16191930802581833
2,32.92001,-96.9617,189.07269,-7.03066,0.19493,0.03802,0.374524612887432,0.1025823394244447,0.3417726701831139,7.033464527592359,0.17493655582562037
2,32.91985,-96.92971,174.79144,-8.65566,0.38243,0.01111,0.33380757201654343,0.10724517303464673,0.3390181312331552,8.664111389669454,0.2171850850488073
2,32.9481,-97.63356,287.19769,2.53184,0.19493,-0.03203,0.6141287380122767,0.1025823394244447,0.33460227057536185,2.5395348809181573,0.058503057917546245
2,32.94814,-97.60156,266.88519,3.03184,0.88243,-0.0185,0.6266570582802424,0.11967939599518548,0.33598721713771573,3.157701496421091,0.0745191745441758
2,32.94816,-97.56955,272.47894,2.21934,1.25743,0.02728,0.6062985378447981,0.12900506321558955,0.3406733112710903,2.550949713126466,0.05879880550296533
2,32.94818,-97.53755,264.26019,-0.40566,1.13243,0.04343,0.540524856437978,0.12589650747545486,0.34232644408572543,1.203679320001802,0.023892294535313042
2,32.94819,-97.50555,245.26019,-1.28066,0.75743,-0.01848,0.518600295969038,0.1165708402550508,0.33598926436101556,1.4879958840332859,0.03125866977171437
2,32.94818,-97.47355,269.44769,3.15684,1.63243,-0.05896,0.6297891383472339,0.13833073043599362,0.3318456844021033,3.5544258006181533,0.08479792879147378
2,32.94817,-97.44154,299.47894,5.84434,4.06993,0.03278,0.6971288597875498,0.19894756736862002,0.3412362976785511,7.121917913659213,0.17722830001195827
2,32.94815,-97.40954,294.72894,-0.65566,3.50743,0.14923,0.5342606963039952,0.18495906653801392,0.3531562553419733,3.5713057602787246,0.0852352726981106
2,32.94812,-97.37754,278.29144,-7.90566,0.38243,0.09237,0.35260005241849196,0.10724517303464673,0.3473359995004775,7.915443446668039,0.1977878015510986
2,32.94808,-97.34554,275.35394,-8.84316,-1.05507,0.01657,0.3291094519160563,0.07149678202309782,0.3395770231940164,8.905892771384572,0.22344941364660195
2,32.94803,-97.31353,269.44769,-7.65566,-1.05507,0.04088,0.35886421255247486,0.07149678202309782,0.34206542311499355,7.728128746009606,0.19293465352208888
2,32.94797,-97.28153,264.54144,-6.96816,-0.49257,0.03816,0.37609065292092775,0.08548528285370391,0.34178700074621293,6.985652093834906,0.17369778055685348
2,32.9479,-97.24953,261.35394,-6.46816,-0.30507,0.03818,0.3886189731888935,0.09014811646390594,0.34178904796951276,6.475462856267496,0.1604792564152953
2,32.94782,-97.21753,260.60394,-6.03066,-0.93007,0.04631,0.3995812534233635,0.0746053377632325,0.34262124424090495,6.102133631493168,0.15080664671079008
2,32.94774,-97.18553,249.60394,-6.03066,-1.43007,0.06249,0.3995812534233635,0.06217111480269375,0.3442774478904899,6.198214681712791,0.15329601651390462
2,32.94764,-97.15352,241.07269,-6.84316,-0.86757,0.05708,0.37922273298791914,0.07615961563329984,0.3437236739878784,6.898171831499996,0.17143124909276888
2,32.94753,-97.12152,233.63519,-7.71816,0.44493,0.03274,0.3572981725189791,0.10879945090471407,0.3412322032319514,7.731043163642278,0.19301016334667817
2,32.94742,-97.08952,227.47894,-8.21816,1.44493,0.02193,0.3447698522510134,0.13366789682579158,0.34012567903837826,8.344246965149102,0.20889769812212944
2,32.94729,-97.05752,218.01019,-8.40566,1.63243,0.03269,0.3400717321505263,0.13833073043599362,0.3412270851737018,8.56276920024124,0.2145594040683491
2,32.94716,-97.02552,204.29144,-7.90566,1.06993,0.01112,0.35260005241849196,0.1243422296053875,0.33901915484480516,7.977739898925008,0.19940184414050813
2,32.94702,-96.99352,197.44769,-6.96816,0.63243,0.00842,0.37609065292092775,0.1134622845149161,0.3387427796993243,6.996805870316826,0.17398676443350047
2,32.94686,-96.96151,182.51019,-7.03066,0.94493,0.03532,0.374524612887432,0.12123367386525283,0.3414962950376331,7.093963648264629,0.17650403124113967
2,32.9467,-96.92951,175.88519,-8.40566,1.56993,-0.00503,0.3400717321505263,0.13677645256592627,0.33736602203016997,8.551013129530325,0.21425481531370774
2,32.97496,-97.6336,284.63519,3.15684,0.69493,-0.01044,0.6297891383472339,0.11501656238498345,0.3368122481275584,3.232441102959186,0.07645560757844543
2,32.97499,-97.60159,286.19769,3.40684,1.25743,0.01113,0.6360532984812167,0.12900506321558955,0.3390201784564551,3.6315028386881374,0.08679492248217911
2,32.97502,-97.56958,289.82269,2.34434,1.38243,0.02463,0.6094306179117895,0.13211361895572424,0.3404020541838591,2.721699722122189,0.06322277792316562
2,32.97504,-97.53756,268.22894,-0.53066,1.19493,0.04616,0.5373927763709866,0.1274507853455222,0.34260589006615605,1.3082769149151872,0.026602320015473867
2,32.97504,-97.50555,246.26019,-0.84316,1.06993,-0.02925,0.529562576203508,0.1243422296053875,0.3348868346140421,1.3625434132533172,0.028008314037967573
2,32.97504,-97.47354,266.32269,4.40684,2.75743,-0.05891,0.6611099390171482,0.16630773209720578,0.331850802460353,5.1987622929501205,0.12740114348171572
2,32.97503,-97.44152,285.38519,5.46934,3.69493,0.10026,0.6877326195865754,0.18962190014821595,0.3481436290922714,6.601230173846387,0.16373776953400046
2,32.975,-97.40951,296.38519,-3.21816,0.88243,0.17379,0.47005305493067073,0.11967939599518548,0.3556702455541987,3.3414726475911785,0.07928051253289174
2,32.97497,-97.3775,276.13519,-9.84316,-1.68007,0.10868,0.3040528113801248,0.05595400332242438,0.3490055101015116,9.986102609772242,0.251436636377441
2,32.97493,-97.34548,258.54144,-9.34316,-2.43007,0.04087,0.31658113164809054,0.03730266888161625,0.34206439950334366,9.654094952267663,0.24283462968511718
2,32.97488,-97.31347,243.57269,-7.53066,-2.86757,0.02462,0.36199629261946625,0.026422723791144846,0.34040103057220916,8.058188623065359,0.2014861950517056
2,32.97482,-97.28146,247.04144,-6.96816,-2.86757,0.02462,0.37609065292092775,0.026422723791144846,0.34040103057220916,7.535172037511818,0.18793532636710042
2,32.97476,-97.24944,250.22894,-6.90566,-3.18007,0.02734,0.37765669295442345,0.018651334440808125,0.34067945294098984,7.602745077674247,0.18968608039508505
2,32.97468,-97.21743,251.82269,-6.65566,-3.61757,0.04627,0.3839208530884063,0.007771389350336719,0.34261714979430524,7.575405180807163,0.18897772933599882
2,32.97459,-97.18542,240.85394,-5.90566,-3.61757,0.04624,0.40271333349035493,0.007771389350336719,0.3426140789593555,6.925732515633275,0.17214532054263063
2,32.97449,-97.1534,228.29144,-5.90566,-2.36757,0.05968,0.40271333349035493,0.038856946751683594,0.34398981301685994,6.362842874289763,0.1575613784183142
2,32.97439,-97.12139,215.16644,-7.03066,-0.61757,0.065,0.374524612887432,0.08237672711356922,0.3445343744146221,7.058030726803334,0.1755730429825916
2,32.97427,-97.08938,206.35394,-7.90566,0.44493,0.02997,0.35260005241849196,0.10879945090471407,0.34094866280492114,7.9182271337339145,0.1978599242694418
2,32.97415,-97.05736,202.94769,-8.03066,0.81993,0.02995,0.34946797235150057,0.11812511812511814,0.34094661558162126,8.07246444668541,0.20185606823849023
2,32.97402,-97.02535,195.29144,-7.71816,0.69493,0.02456,0.3572981725189791,0.11501656238498345,0.3403948889023096,7.74942092572729,0.19348631390788332
2,32.97387,-96.99334,190.07269,-7.03066,0.44493,0.0138,0.374524612887432,0.10879945090471407,0.33929348276698607,7.044737978129492,0.17522864034467897
2,32.97372,-96.96133,181.94769,-7.15566,0.69493,0.03801,0.3713925328204406,0.11501656238498345,0.34177164657146397,7.189425742060349,0.17897736446443346
2,32.97356,-96.92931,180.60394,-8.84316,1.25743,0.0165,0.3291094519160563,0.12900506321558955,0.3395698579124669,8.932126356053187,0.22412910119531446
2,33.00182,-97.63365,304.19769,3.59434,0.94493,-0.00235,0.6407514185817039,0.12123367386525283,0.3376403499523509,3.7164739018322193,0.08899644295105319
2,33.00185,-97.60163,294.32269,3.46934,1.56993,-0.01585,0.6376193385147125,0.13677645256592627,0.33625847422494687,3.808050874528858,0.09136911633431206
2,33.00188,-97.5696,285.69769,2.21934,1.69493,-0.00505,0.6062985378447981,0.13988500830606096,0.3373639748068701,2.7925406430345823,0.06505819967325098
2,33.00189,-97.53758,261.13519,-0.28066,1.88243,0.01381,0.5436569365049695,0.144547841916263,0.339294506378636,1.9032875391280215,0.0420184866483534
2,33.0019,-97.50555,250.57269,0.65684,2.13243,-0.06157,0.5671475370074052,0.15076495339653234,0.3315785217614719,2.2321485961736505,0.050538967877049694
2,33.0019,-97.47353,279.32269,4.90684,3.25743,0.02459,0.673638259285114,0.17874195505774454,0.3403979597372594,5.889697246769141,0.1453026194337567
2,33.00188,-97.4415,300.66644,2.21934,1.38243,0.14632,0.6062985378447981,0.13211361895572424,0.35285838435184397,2.6187768677189736,0.06055614339725166
2,33.00186,-97.40948,298.35394,-6.53066,-1.99257,0.14935,0.38705293315539774,0.048182613972087666,0.35316853868177245,6.829506619295423,0.16965219791258515
2,33.00183,-97.37745,282.19769,-10.71816,-2.61757,0.06266,0.28212825091118476,0.03263983527141422,0.34429484928853876,11.033338242168595,0.27856952838969584
2,33.00179,-97.34543,264.04144,-9.53066,-2.36757,0.01386,0.3118830115476034,0.038856946751683594,0.33929962443688566,9.820339089873627,0.2471418592080579
2,33.00174,-97.3134,246.57269,-7.84316,-2.68007,0.01653,0.3541660924519877,0.031085557401346876,0.3395729287474167,8.288438165987607,0.2074517445333297
2,33.00168,-97.28138,232.38519,-7.34316,-3.18007,-0.00773,0.3666944127199534,0.018651334440808125,0.3370896468846891,8.00218118661406,0.20003509495722258
2,33.00161,-97.24936,243.07269,-7.34316,-3.68007,0.00305,0.3666944127199534,0.0062171114802693755,0.3381931002433125,8.213703384771087,0.2055154365186117
2,33.00153,-97.21733,230.16644,-6.65566,-3.93007,0.02462,0.3839208530884063,0.0,0.34040103057220916,7.729415656108811,0.19296799615451182
2,33.00145,-97.18531,225.76019,-5.21816,-3.43007,0.00035,0.4199397738588078,0.012434222960538751,0.3379167250978317,6.2445635646536575,0.15449687255510475
2,33.00135,-97.15328,214.19769,-4.53066,-2.30507,0.01112,0.4371662142272607,0.04041122462175094,0.33901915484480516,5.083340574356591,0.12441067511949921
2,33.00125,-97.12126,210.19769,-5.53066,-0.99257,0.00304,0.4121095736913292,0.07305105989316517,0.33819207663166256,5.619021665921925,0.13828966926448452
2,33.00113,-97.08923,222.88519,-6.78066,-0.30507,-0.00504,0.3807887730214149,0.09014811646390594,0.33736499841852,6.787521133823453,0.16856439340312027
2,33.00101,-97.05721,217.57269,-7.59316,-0.11757,0.04615,0.36043025258597056,0.09481095007410797,0.3426048664545061,7.5942103811390425,0.1894649544208693
2,33.00087,-97.02519,203.19769,-7.84316,-0.11757,0.03265,0.3541660924519877,0.09481095007410797,0.34122299072710205,7.844109096194417,0.1959395955043504
2,33.00073,-96.99316,196.91644,-7.40566,-0.30507,0.02458,0.3651283726864577,0.09014811646390594,0.34039693612560945,7.411981645747648,0.184743578976844
2,33.00058,-96.96114,181.51019,-7.65566,-0.43007,0.03533,0.35886421255247486,0.08703956072377125,0.341497318649283,7.667811842331553,0.19137189917781083
2,33.00041,-96.92912,187.66644,-9.46816,-0.24257,0.01113,0.3134490515810991,0.09170239433397329,0.3390201784564551,9.471273297049345,0.2380978922450538
2,33.02868,-97.6337,306.22894,4.09434,1.69493,-0.03479,0.6532797388496696,0.13988500830606096,0.3343197537599815,4.431435217240572,0.10752041937412857
2,33.02871,-97.60166,280.01019,3.71934,2.69493,-0.04548,0.6438834986486953,0.16475345422713844,0.3332255129062075,4.593278368540274,0.1117136234738491
2,33.02873,-97.56963,265.38519,2.53184,3.13243,-0.04003,0.6141287380122767,0.17563339931760985,0.3337833812554188,4.027894473717006,0.0970650575836639
2,33.02875,-97.53759,249.63519,0.65684,3.69493,-0.00772,0.5671475370074052,0.18962190014821595,0.33709067049633906,3.7528663830331075,0.08993933797098505
2,33.02876,-97.50555,265.69769,1.34434,4.25743,-0.03198,0.5843739773758581,0.20361040097882205,0.33460738863361156,4.464748924732499,0.10838354625784424
2,33.02875,-97.47352,298.51019,2.65684,2.50743,0.05706,0.6172608180792681,0.1600906206169364,0.3437216267645785,3.6536638917804134,0.08736909456134591
2,33.02874,-97.44148,308.41644,-1.84316,-1.43007,0.11945,0.5045059356675765,0.06217111480269375,0.35010793984848504,2.3359382040199606,0.05322805917090129
2,33.02872,-97.40945,285.66644,-7.96816,-3.18007,0.1004,0.35103401238499626,0.018651334440808125,0.34815795965537044,8.579889227169545,0.21500296789249979
2,33.02869,-97.37741,273.85394,-9.90566,-2.05507,0.02198,0.30248677134662905,0.046628336102020315,0.34013079709662797,10.116614841976538,0.2548180857792097
2,33.02865,-97.34538,258.57269,-9.09316,-1.11757,0.01384,0.3228452917820734,0.06994250415303048,0.33929757721358583,9.161589001701614,0.2300742629073719
2,33.0286,-97.31334,245.91644,-8.15566,-1.05507,0.00304,0.3463358922845092,0.07149678202309782,0.33819207663166256,8.223622801545556,0.20577243929414787
2,33.02854,-97.2813,233.38519,-7.90566,-1.43007,0.00574,0.35260005241849196,0.06217111480269375,0.33846845177714335,8.033964973044133,0.20085858302262996
2,33.02847,-97.24927,222.26019,-7.71816,-1.86757,-0.00504,0.3572981725189791,0.05129116971222235,0.33736499841852,7.940896479119974,0.19844726572471771
2,33.02839,-97.21723,217.94769,-6.65566,-2.05507,-0.02657,0.3839208530884063,0.046628336102020315,0.3351611625362231,6.965761172004105,0.1731824254473025
